"","scri_sample_id","sample_type","sample_filter","fc","fc_methodf","fc_methodm","fc_methodc"
"697","acap_1089","grabsample","membrane",73,"sm9222d","sm9222","membranefiltration"
"698","acap_1055","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"699","acap_1066","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"700","acap_1030","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"701","acap_1043","grabsample","membrane",42,"sm9222d","sm9222","membranefiltration"
"702","acap_1041","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"703","acap_1035","grabsample","membrane",26,"sm9222d","sm9222","membranefiltration"
"704","acap_1029","grabsample","membrane",15,"sm9222d","sm9222","membranefiltration"
"705","acap_1031","grabsample","membrane",19,"sm9222d","sm9222","membranefiltration"
"706","acap_1028","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"707","acap_877","grabsample","membrane",660000,"sm9222d","sm9222","membranefiltration"
"708","acap_876","grabsample","membrane",650000,"sm9222d","sm9222","membranefiltration"
"709","acap_873","grabsample","membrane",6e+05,"sm9222d","sm9222","membranefiltration"
"710","acap_884","grabsample","membrane",1500000,"sm9222d","sm9222","membranefiltration"
"711","acap_874","grabsample","membrane",6e+05,"sm9222d","sm9222","membranefiltration"
"712","acap_878","grabsample","membrane",660000,"sm9222d","sm9222","membranefiltration"
"713","acap_875","grabsample","membrane",6e+05,"sm9222d","sm9222","membranefiltration"
"714","acap_879","grabsample","membrane",862500,"sm9222d","sm9222","membranefiltration"
"715","acap_993","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"716","acap_1020","grabsample","membrane",238,"sm9222d","sm9222","membranefiltration"
"717","acap_1008","grabsample","membrane",92,"sm9222d","sm9222","membranefiltration"
"718","acap_995","grabsample","membrane",19,"sm9222d","sm9222","membranefiltration"
"719","acap_1002","grabsample","membrane",48,"sm9222d","sm9222","membranefiltration"
"720","acap_1003","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"721","acap_531","grabsample","membrane",57,"sm9222d","sm9222","membranefiltration"
"722","acap_558","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"723","acap_541","grabsample","membrane",70,"sm9222d","sm9222","membranefiltration"
"724","acap_529","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"725","acap_555","grabsample","membrane",115,"sm9222d","sm9222","membranefiltration"
"726","acap_527","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"727","acap_524","grabsample","membrane",53,"sm9222d","sm9222","membranefiltration"
"728","acap_548","grabsample","membrane",94,"sm9222d","sm9222","membranefiltration"
"729","acap_518","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"730","acap_535","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"731","acap_205","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"732","acap_355","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"733","acap_362","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"734","acap_370","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"735","acap_357","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"736","acap_360","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"737","acap_372","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"738","acap_354","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"739","acap_361","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"740","acap_353","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"741","acap_356","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"742","acap_126","grabsample","membrane",110,"sm9222d","sm9222","membranefiltration"
"743","acap_100","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"744","acap_128","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"745","acap_129","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"746","acap_108","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"747","acap_124","grabsample","membrane",43,"sm9222d","sm9222","membranefiltration"
"748","acap_110","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"749","acap_921","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"750","acap_930","grabsample","membrane",108.7,"sm9222d","sm9222","membranefiltration"
"751","acap_952","grabsample","membrane",310,"sm9222d","sm9222","membranefiltration"
"752","acap_908","grabsample","membrane",27,"sm9222d","sm9222","membranefiltration"
"753","acap_955","grabsample","membrane",324,"sm9222d","sm9222","membranefiltration"
"754","acap_932","grabsample","membrane",133,"sm9222d","sm9222","membranefiltration"
"755","acap_935","grabsample","membrane",140,"sm9222d","sm9222","membranefiltration"
"756","acap_909","grabsample","membrane",27,"sm9222d","sm9222","membranefiltration"
"757","acap_902","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"758","acap_17","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"759","acap_14","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"760","acap_19","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"761","acap_25","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"762","acap_24","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"763","acap_23","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"764","acap_334","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"765","acap_323","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"766","acap_317","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"767","acap_339","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"768","acap_340","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"769","acap_324","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"770","acap_325","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"771","acap_331","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"772","acap_345","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"773","acap_318","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"774","acap_605","grabsample","membrane",98,"sm9222d","sm9222","membranefiltration"
"775","acap_606","grabsample","membrane",105,"sm9222d","sm9222","membranefiltration"
"776","acap_608","grabsample","membrane",154,"sm9222d","sm9222","membranefiltration"
"777","acap_607","grabsample","membrane",127,"sm9222d","sm9222","membranefiltration"
"778","acap_601","grabsample","membrane",43,"sm9222d","sm9222","membranefiltration"
"779","acap_1222","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"780","acap_1224","grabsample","membrane",57,"sm9222d","sm9222","membranefiltration"
"781","acap_1228","grabsample","membrane",76,"sm9222d","sm9222","membranefiltration"
"782","acap_1238","grabsample","membrane",185,"sm9222d","sm9222","membranefiltration"
"783","acap_1123","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"784","acap_1122","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"785","acap_1120","grabsample","membrane",5.333333333,"sm9222d","sm9222","membranefiltration"
"786","acap_1121","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"787","acap_1116","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"788","acap_1131","grabsample","membrane",6,"sm9222d","sm9222","membranefiltration"
"789","acap_1128","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"790","acap_1129","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"791","acap_1126","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"792","acap_1127","grabsample","membrane",0.333333333,"sm9222d","sm9222","membranefiltration"
"793","acap_1270","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"794","acap_1278","grabsample","membrane",56,"sm9222d","sm9222","membranefiltration"
"795","acap_1289","grabsample","membrane",155,"sm9222d","sm9222","membranefiltration"
"796","acap_1277","grabsample","membrane",54,"sm9222d","sm9222","membranefiltration"
"797","acap_1283","grabsample","membrane",87,"sm9222d","sm9222","membranefiltration"
"798","acap_1430","grabsample","membrane",28,"sm9222d","sm9222","membranefiltration"
"799","acap_1436","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"800","acap_1444","grabsample","membrane",298,"sm9222d","sm9222","membranefiltration"
"801","acap_1440","grabsample","membrane",160,"sm9222d","sm9222","membranefiltration"
"802","acap_1443","grabsample","membrane",244,"sm9222d","sm9222","membranefiltration"
"803","acap_1404","grabsample","membrane",120000,"sm9222d","sm9222","membranefiltration"
"804","acap_1406","grabsample","membrane",291111,"sm9222d","sm9222","membranefiltration"
"805","acap_1405","grabsample","membrane",214500,"sm9222d","sm9222","membranefiltration"
"806","acap_1407","grabsample","membrane",368000,"sm9222d","sm9222","membranefiltration"
"807","acap_1393","grabsample","membrane",3800,"sm9222d","sm9222","membranefiltration"
"808","acap_1103","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"809","acap_1106","grabsample","membrane",25,"sm9222d","sm9222","membranefiltration"
"810","acap_1101","grabsample","membrane",13,"sm9222d","sm9222","membranefiltration"
"811","acap_1108","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"812","acap_1109","grabsample","membrane",82,"sm9222d","sm9222","membranefiltration"
"813","acap_1107","grabsample","membrane",27,"sm9222d","sm9222","membranefiltration"
"814","acap_1159","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"815","acap_1167","grabsample","membrane",12,"sm9222d","sm9222","membranefiltration"
"816","acap_1190","grabsample","membrane",53,"sm9222d","sm9222","membranefiltration"
"817","acap_1157","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"818","acap_1186","grabsample","membrane",34,"sm9222d","sm9222","membranefiltration"
"819","acap_261","grabsample","membrane",1110,"sm9222d","sm9222","membranefiltration"
"820","acap_211","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"821","acap_252","grabsample","membrane",107,"sm9222d","sm9222","membranefiltration"
"822","acap_237","grabsample","membrane",36,"sm9222d","sm9222","membranefiltration"
"823","acap_474","grabsample","membrane",76,"sm9222d","sm9222","membranefiltration"
"824","acap_464","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"825","acap_481","grabsample","membrane",190.3333333,"sm9222d","sm9222","membranefiltration"
"826","acap_467","grabsample","membrane",50,"sm9222d","sm9222","membranefiltration"
"827","acap_290","grabsample","membrane",340,"sm9222d","sm9222","membranefiltration"
"828","acap_308","grabsample","membrane",793,"sm9222d","sm9222","membranefiltration"
"829","acap_279","grabsample","membrane",133,"sm9222d","sm9222","membranefiltration"
"830","acap_270","grabsample","membrane",53,"sm9222d","sm9222","membranefiltration"
"831","acap_278","grabsample","membrane",107,"sm9222d","sm9222","membranefiltration"
"832","acap_295","grabsample","membrane",430,"sm9222d","sm9222","membranefiltration"
"833","acap_1062","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"834","acap_1054","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"835","acap_1058","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"836","acap_1077","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"837","acap_1060","grabsample","membrane",7.666666667,"sm9222d","sm9222","membranefiltration"
"838","acap_1078","grabsample","membrane",24,"sm9222d","sm9222","membranefiltration"
"839","acap_1038","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"840","acap_1039","grabsample","membrane",35,"sm9222d","sm9222","membranefiltration"
"841","acap_1037","grabsample","membrane",27,"sm9222d","sm9222","membranefiltration"
"842","acap_1049","grabsample","membrane",289,"sm9222d","sm9222","membranefiltration"
"843","acap_1032","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"844","acap_1046","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"845","acap_888","grabsample","membrane",3200000,"sm9222d","sm9222","membranefiltration"
"846","acap_891","grabsample","membrane",5e+06,"sm9222d","sm9222","membranefiltration"
"847","acap_892","grabsample","membrane",5800000,"sm9222d","sm9222","membranefiltration"
"848","acap_881","grabsample","membrane",1166667,"sm9222d","sm9222","membranefiltration"
"849","acap_889","grabsample","membrane",3310000,"sm9222d","sm9222","membranefiltration"
"850","acap_894","grabsample","membrane",7800000,"sm9222d","sm9222","membranefiltration"
"851","acap_418","grabsample","membrane",63,"sm9222d","sm9222","membranefiltration"
"852","acap_1019","grabsample","membrane",223,"sm9222d","sm9222","membranefiltration"
"853","acap_1001","grabsample","membrane",45,"sm9222d","sm9222","membranefiltration"
"854","acap_1009","grabsample","membrane",93,"sm9222d","sm9222","membranefiltration"
"855","acap_1007","grabsample","membrane",83,"sm9222d","sm9222","membranefiltration"
"856","acap_999","grabsample","membrane",25,"sm9222d","sm9222","membranefiltration"
"857","acap_1013","grabsample","membrane",122,"sm9222d","sm9222","membranefiltration"
"858","acap_1004","grabsample","membrane",52,"sm9222d","sm9222","membranefiltration"
"859","acap_413","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"860","acap_414","grabsample","membrane",41,"sm9222d","sm9222","membranefiltration"
"861","acap_412","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"862","acap_416","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"863","acap_415","grabsample","membrane",43,"sm9222d","sm9222","membranefiltration"
"864","acap_417","grabsample","membrane",631,"sm9222d","sm9222","membranefiltration"
"865","acap_454","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"866","acap_455","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"867","acap_457","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"868","acap_456","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"869","acap_458","grabsample","membrane",283,"sm9222d","sm9222","membranefiltration"
"870","acap_406","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"871","acap_408","grabsample","membrane",6,"sm9222d","sm9222","membranefiltration"
"872","acap_407","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"873","acap_409","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"874","acap_411","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"875","acap_410","grabsample","membrane",6,"sm9222d","sm9222","membranefiltration"
"876","acap_453","grabsample","membrane",32,"sm9222d","sm9222","membranefiltration"
"877","acap_452","grabsample","membrane",31,"sm9222d","sm9222","membranefiltration"
"878","acap_451","grabsample","membrane",6,"sm9222d","sm9222","membranefiltration"
"879","acap_448","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"880","acap_450","grabsample","membrane",94,"sm9222d","sm9222","membranefiltration"
"881","acap_449","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"882","acap_446","grabsample","membrane",12,"sm9222d","sm9222","membranefiltration"
"883","acap_439","grabsample","membrane",70,"sm9222d","sm9222","membranefiltration"
"884","acap_437","grabsample","membrane",23,"sm9222d","sm9222","membranefiltration"
"885","acap_445","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"886","acap_443","grabsample","membrane",1150,"sm9222d","sm9222","membranefiltration"
"887","acap_441","grabsample","membrane",166,"sm9222d","sm9222","membranefiltration"
"888","acap_444","grabsample","membrane",2000,"sm9222d","sm9222","membranefiltration"
"889","acap_438","grabsample","membrane",48,"sm9222d","sm9222","membranefiltration"
"890","acap_447","grabsample","membrane",46,"sm9222d","sm9222","membranefiltration"
"891","acap_436","grabsample","membrane",18,"sm9222d","sm9222","membranefiltration"
"892","acap_440","grabsample","membrane",122,"sm9222d","sm9222","membranefiltration"
"893","acap_435","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"894","acap_442","grabsample","membrane",761,"sm9222d","sm9222","membranefiltration"
"895","acap_432","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"896","acap_434","grabsample","membrane",37,"sm9222d","sm9222","membranefiltration"
"897","acap_433","grabsample","membrane",15,"sm9222d","sm9222","membranefiltration"
"898","acap_534","grabsample","membrane",59.66666667,"sm9222d","sm9222","membranefiltration"
"899","acap_532","grabsample","membrane",58,"sm9222d","sm9222","membranefiltration"
"900","acap_537","grabsample","membrane",61,"sm9222d","sm9222","membranefiltration"
"901","acap_530","grabsample","membrane",56,"sm9222d","sm9222","membranefiltration"
"902","acap_84","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"903","acap_79","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"904","acap_81","grabsample","membrane",32.66666667,"sm9222d","sm9222","membranefiltration"
"905","acap_73","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"906","acap_85","grabsample","membrane",47,"sm9222d","sm9222","membranefiltration"
"907","acap_373","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"908","acap_367","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"909","acap_371","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"910","acap_368","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"911","acap_366","grabsample","membrane",1,"sm9222d","sm9222","membranefiltration"
"912","acap_381","grabsample","membrane",86,"sm9222d","sm9222","membranefiltration"
"913","acap_115","grabsample","membrane",19.5,"sm9222d","sm9222","membranefiltration"
"914","acap_133","grabsample","membrane",154,"sm9222d","sm9222","membranefiltration"
"915","acap_131","grabsample","membrane",136,"sm9222d","sm9222","membranefiltration"
"916","acap_104","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"917","acap_127","grabsample","membrane",115.3333333,"sm9222d","sm9222","membranefiltration"
"918","acap_112","grabsample","membrane",12,"sm9222d","sm9222","membranefiltration"
"919","acap_945","grabsample","membrane",212,"sm9222d","sm9222","membranefiltration"
"920","acap_951","grabsample","membrane",300,"sm9222d","sm9222","membranefiltration"
"921","acap_949","grabsample","membrane",290,"sm9222d","sm9222","membranefiltration"
"922","acap_958","grabsample","membrane",460,"sm9222d","sm9222","membranefiltration"
"923","acap_22","grabsample","membrane",99,"sm9222d","sm9222","membranefiltration"
"924","acap_15","grabsample","membrane",3,"sm9222d","sm9222","membranefiltration"
"925","acap_16","grabsample","membrane",3,"sm9222d","sm9222","membranefiltration"
"926","acap_13","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"927","acap_20","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"928","acap_21","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"929","acap_18","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"930","acap_349","grabsample","membrane",246,"sm9222d","sm9222","membranefiltration"
"931","acap_342","grabsample","membrane",9,"sm9222d","sm9222","membranefiltration"
"932","acap_336","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"933","acap_348","grabsample","membrane",129,"sm9222d","sm9222","membranefiltration"
"934","acap_322","grabsample","membrane",0.333333333,"sm9222d","sm9222","membranefiltration"
"935","acap_332","grabsample","membrane",2,"sm9222d","sm9222","membranefiltration"
"936","acap_1426","grabsample","membrane",19,"sm9222d","sm9222","membranefiltration"
"937","acap_1442","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"938","acap_1441","grabsample","membrane",196,"sm9222d","sm9222","membranefiltration"
"939","acap_1433","grabsample","membrane",60,"sm9222d","sm9222","membranefiltration"
"940","acap_1435","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"941","acap_1385","grabsample","membrane",333,"sm9222d","sm9222","membranefiltration"
"942","acap_1387","grabsample","membrane",600,"sm9222d","sm9222","membranefiltration"
"943","acap_1380","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"944","acap_1381","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"945","acap_1383","grabsample","membrane",267,"sm9222d","sm9222","membranefiltration"
"946","acap_1392","grabsample","membrane",3400,"sm9222d","sm9222","membranefiltration"
"947","acap_265","grabsample","membrane",12000,"sm9222d","sm9222","membranefiltration"
"948","acap_263","grabsample","membrane",2000,"sm9222d","sm9222","membranefiltration"
"949","acap_208","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"950","acap_264","grabsample","membrane",7200,"sm9222d","sm9222","membranefiltration"
"951","acap_207","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"952","acap_510","grabsample","membrane",12000,"sm9222d","sm9222","membranefiltration"
"953","acap_507","grabsample","membrane",6000,"sm9222d","sm9222","membranefiltration"
"954","acap_511","grabsample","membrane",60000,"sm9222d","sm9222","membranefiltration"
"955","acap_282","grabsample","membrane",167,"sm9222d","sm9222","membranefiltration"
"956","acap_311","grabsample","membrane",1200,"sm9222d","sm9222","membranefiltration"
"957","acap_309","grabsample","membrane",860,"sm9222d","sm9222","membranefiltration"
"958","acap_296","grabsample","membrane",433,"sm9222d","sm9222","membranefiltration"
"959","acap_310","grabsample","membrane",1071,"sm9222d","sm9222","membranefiltration"
"960","acap_289","grabsample","membrane",333,"sm9222d","sm9222","membranefiltration"
"961","acap_1073","grabsample","membrane",16,"sm9222d","sm9222","membranefiltration"
"962","acap_1082","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"963","acap_1076","grabsample","membrane",20,"sm9222d","sm9222","membranefiltration"
"964","acap_1083","grabsample","membrane",44,"sm9222d","sm9222","membranefiltration"
"965","acap_1081","grabsample","membrane",40,"sm9222d","sm9222","membranefiltration"
"966","acap_1067","grabsample","membrane",11,"sm9222d","sm9222","membranefiltration"
"967","acap_1027","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"968","acap_1040","grabsample","membrane",37,"sm9222d","sm9222","membranefiltration"
"969","acap_1033","grabsample","membrane",21,"sm9222d","sm9222","membranefiltration"
"970","acap_1034","grabsample","membrane",25,"sm9222d","sm9222","membranefiltration"
"971","acap_1036","grabsample","membrane",26,"sm9222d","sm9222","membranefiltration"
"972","acap_1045","grabsample","membrane",62,"sm9222d","sm9222","membranefiltration"
"973","acap_1025","grabsample","membrane",4,"sm9222d","sm9222","membranefiltration"
"974","acap_895","grabsample","membrane",8e+06,"sm9222d","sm9222","membranefiltration"
"975","acap_890","grabsample","membrane",4400000,"sm9222d","sm9222","membranefiltration"
"976","acap_882","grabsample","membrane",1166667,"sm9222d","sm9222","membranefiltration"
"977","acap_886","grabsample","membrane",3e+06,"sm9222d","sm9222","membranefiltration"
"978","acap_893","grabsample","membrane",5800000,"sm9222d","sm9222","membranefiltration"
"979","acap_885","grabsample","membrane",3e+06,"sm9222d","sm9222","membranefiltration"
"980","acap_887","grabsample","membrane",3e+06,"sm9222d","sm9222","membranefiltration"
"981","acap_561","grabsample","membrane",127,"sm9222d","sm9222","membranefiltration"
"982","acap_552","grabsample","membrane",100,"sm9222d","sm9222","membranefiltration"
"983","acap_547","grabsample","membrane",93,"sm9222d","sm9222","membranefiltration"
"984","acap_519","grabsample","membrane",33,"sm9222d","sm9222","membranefiltration"
"985","acap_544","grabsample","membrane",80,"sm9222d","sm9222","membranefiltration"
"986","acap_387","grabsample","membrane",860,"sm9222d","sm9222","membranefiltration"
"987","acap_389","grabsample","membrane",1200,"sm9222d","sm9222","membranefiltration"
"988","acap_383","grabsample","membrane",167,"sm9222d","sm9222","membranefiltration"
"989","acap_388","grabsample","membrane",1071,"sm9222d","sm9222","membranefiltration"
"990","acap_386","grabsample","membrane",433,"sm9222d","sm9222","membranefiltration"
"991","acap_385","grabsample","membrane",333,"sm9222d","sm9222","membranefiltration"
"992","acap_102","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"993","acap_106","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"994","acap_130","grabsample","membrane",120,"sm9222d","sm9222","membranefiltration"
"995","acap_111","grabsample","membrane",10,"sm9222d","sm9222","membranefiltration"
"996","acap_113","grabsample","membrane",13,"sm9222d","sm9222","membranefiltration"
"997","acap_107","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"998","acap_99","grabsample","membrane",3,"sm9222d","sm9222","membranefiltration"
"999","acap_973","grabsample","membrane",933,"sm9222d","sm9222","membranefiltration"
"1000","acap_983","grabsample","membrane",1867,"sm9222d","sm9222","membranefiltration"
"1001","acap_986","grabsample","membrane",2600,"sm9222d","sm9222","membranefiltration"
"1002","acap_987","grabsample","membrane",3400,"sm9222d","sm9222","membranefiltration"
"1003","acap_980","grabsample","membrane",1533,"sm9222d","sm9222","membranefiltration"
"1004","acap_942","grabsample","membrane",200,"sm9222d","sm9222","membranefiltration"
"1005","acap_976","grabsample","membrane",1150,"sm9222d","sm9222","membranefiltration"
"1006","acap_352","grabsample","membrane",12000,"sm9222d","sm9222","membranefiltration"
"1007","acap_351","grabsample","membrane",7200,"sm9222d","sm9222","membranefiltration"
"1008","acap_320","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1009","acap_321","grabsample","membrane",0,"sm9222d","sm9222","membranefiltration"
"1010","acap_350","grabsample","membrane",2000,"sm9222d","sm9222","membranefiltration"
"1011","acap_1170","grabsample","membrane",13,"sm9222d","sm9222","membranefiltration"
"1012","acap_1200","grabsample","membrane",125,"sm9222d","sm9222","membranefiltration"
"1013","acap_2","grabsample","membrane",42,"sm9222d","sm9222","membranefiltration"
"1014","acap_1135","grabsample","membrane",183,"sm9222d","sm9222","membranefiltration"
"1015","acap_1267","grabsample","membrane",5,"sm9222d","sm9222","membranefiltration"
"1016","acap_1204","grabsample","membrane",288,"sm9222d","sm9222","membranefiltration"
"1017","acap_1150","grabsample","membrane",8,"sm9222d","sm9222","membranefiltration"
"1018","acap_1137","grabsample","membrane",91,"sm9222d","sm9222","membranefiltration"
"1019","acap_1136","grabsample","membrane",6,"sm9222d","sm9222","membranefiltration"
"1020","acap_1110","grabsample","membrane",146,"sm9222d","sm9222","membranefiltration"
"1021","acap_513","grabsample","membrane",72,"sm9222d","sm9222","membranefiltration"
"1022","acap_1343","grabsample","membrane",240,"sm9222d","sm9222","membranefiltration"
"1023","acap_4","grabsample","membrane",68,"sm9222d","sm9222","membranefiltration"
"1024","acap_991","grabsample","membrane",78,"sm9222d","sm9222","membranefiltration"
"1025","acap_512","grabsample","membrane",134,"sm9222d","sm9222","membranefiltration"
"1026","acap_638","grabsample","membrane",400,"sm9222d","sm9222","membranefiltration"
"1027","acap_569","grabsample","membrane",29,"sm9222d","sm9222","membranefiltration"
"1028","acap_395","grabsample","membrane",140,"sm9222d","sm9222","membranefiltration"
"1029","acap_394","grabsample","membrane",3,"sm9222d","sm9222","membranefiltration"
"1030","acap_1134","grabsample","membrane",180,"sm9222d","sm9222","membranefiltration"
"1031","acap_206","grabsample","membrane",52,"sm9222d","sm9222","membranefiltration"
"1032","acap_1209","grabsample","membrane",157,"sm9222d","sm9222","membranefiltration"
"1033","acap_1194","grabsample","membrane",73,"sm9222d","sm9222","membranefiltration"
"1034","acap_1202","grabsample","membrane",255.1666667,"sm9222d","sm9222","membranefiltration"
"1035","acap_191","grabsample","membrane",46.75,"sm9222d","sm9222","membranefiltration"
"1036","acap_854","grabsample","membrane",79600,"sm9222d","sm9222","membranefiltration"
"1037","acap_833","grabsample","membrane",20066.66667,"sm9222d","sm9222","membranefiltration"
"1038","acap_429","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"1039","acap_430","grabsample","membrane",7,"sm9222d","sm9222","membranefiltration"
"1040","acap_431","grabsample","membrane",81,"sm9222d","sm9222","membranefiltration"
"1041","acap_421","grabsample","membrane",46,"sm9222d","sm9222","membranefiltration"
"1042","acap_424","grabsample","membrane",175,"sm9222d","sm9222","membranefiltration"
"1043","acap_428","grabsample","membrane",3470,"sm9222d","sm9222","membranefiltration"
"1044","acap_398","grabsample","membrane",25,"sm9222d","sm9222","membranefiltration"
"1045","acap_402","grabsample","membrane",143,"sm9222d","sm9222","membranefiltration"
"1046","acap_427","grabsample","membrane",1563,"sm9222d","sm9222","membranefiltration"
