"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"1112","usgsaz","2012-07-24","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",1400,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1113","usgsaz","2012-09-23","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1114","usgsaz","2012-01-31","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",13,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1115","usgsaz","2012-03-13","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",650,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1116","usgsaz","2012-02-22","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1117","usgsaz","2012-10-14","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",46,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1118","usgsaz","2012-04-01","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",93,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1119","usgsaz","2012-06-24","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",610,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1120","usgsaz","2012-11-18","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",15,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1121","usgsaz","2012-03-25","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1122","usgsaz","2012-08-22","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",7500,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1123","usgsaz","2012-01-02","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1124","usgsaz","2012-04-29","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",93,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1125","usgsaz","2012-02-05","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1126","usgsaz","2012-03-13","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",38,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1127","usgsaz","2012-02-12","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",19,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1128","usgsaz","2012-05-13","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",190,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1129","usgsaz","2012-05-20","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1130","usgsaz","2012-02-28","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1131","usgsaz","2012-03-04","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1132","usgsaz","2012-04-22","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1133","usgsaz","2012-07-30","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1134","usgsaz","2012-04-08","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1135","usgsaz","2012-04-01","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1136","usgsaz","2012-04-01","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1137","usgsaz","2012-04-29","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1138","usgsaz","2012-02-05","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",45,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1139","usgsaz","2012-04-22","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1140","usgsaz","2012-06-24","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",870,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1141","usgsaz","2012-04-08","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",180,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1142","usgsaz","2012-03-04","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1143","usgsaz","2012-01-02","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1144","usgsaz","2012-02-28","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1145","usgsaz","2012-03-13","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1146","usgsaz","2012-05-13","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",290,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1147","usgsaz","2012-11-18","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",46,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1148","usgsaz","2012-05-20","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",220,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1149","usgsaz","2012-03-25","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",130,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1150","usgsaz","2012-02-12","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1151","usgsaz","2012-03-27","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1152","usgsaz","2012-02-28","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",280,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1153","usgsaz","2012-07-24","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",1600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1154","usgsaz","2013-08-05","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1155","usgsaz","2013-09-24","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",91,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1156","usgsaz","2013-02-26","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1157","usgsaz","2013-01-30","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",1200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1158","usgsaz","2013-10-29","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1159","usgsaz","2013-03-26","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",26,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1160","usgsaz","2013-07-30","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",1100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1161","usgsaz","2013-04-23","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",46,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1162","usgsaz","2013-12-17","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1163","usgsaz","2013-11-20","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","stream","stream","surfacewater","stream/river",91,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1164","usgsaz","2013-07-30","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",520,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1165","usgsaz","2013-04-23","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",23,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1166","usgsaz","2013-03-26","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",13,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1167","usgsaz","2013-09-24","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1168","usgsaz","2013-08-28","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",240000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1169","usgsaz","2013-02-26","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1170","usgsaz","2013-11-20","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",490,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1171","usgsaz","2013-10-29","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",93,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1172","usgsaz","2013-01-30","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",360,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1173","usgsaz","2013-12-17","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",37,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1174","usgsaz","2013-10-16","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",23,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1175","usgsaz","2013-03-25","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1176","usgsaz","2013-10-29","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1177","usgsaz","2013-12-17","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",28,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1178","usgsaz","2013-02-26","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1179","usgsaz","2013-04-23","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",340,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1180","usgsaz","2013-05-05","az","Mountain","SOUTHERN SEMIARID HIGHLANDS","WESTERN SIERRA MADRE PIEDMONT","Gila","Apache Highlands","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","river","river","surfacewater","stream/river",490,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
