"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"2178","usgsks","2008-06-11","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2179","usgsks","2008-06-11","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2180","usgsks","2008-06-11","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2181","usgsks","2008-06-11","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2182","usgsks","2008-08-18","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2183","usgsks","2008-03-04","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2184","usgsks","2008-08-18","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2185","usgsks","2008-03-04","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2186","usgsks","2008-03-04","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2187","usgsks","2008-06-22","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2188","usgsks","2008-06-22","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2189","usgsks","2008-07-07","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2190","usgsks","2008-07-07","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2191","usgsks","2008-03-31","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2192","usgsks","2008-04-01","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2193","usgsks","2008-03-30","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2194","usgsks","2008-04-01","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2195","usgsks","2008-03-30","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2196","usgsks","2008-03-31","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2197","usgsks","2008-08-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,1,"sm9222b","sm9222","membranefiltration"
"2198","usgsks","2008-02-24","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2199","usgsks","2008-06-10","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2200","usgsks","2008-06-10","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2201","usgsks","2008-04-06","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2202","usgsks","2008-04-06","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2203","usgsks","2008-08-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2204","usgsks","2008-08-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2205","usgsks","2008-02-24","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2206","usgsks","2008-05-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2207","usgsks","2008-09-21","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2208","usgsks","2008-01-27","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2209","usgsks","2008-03-12","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2210","usgsks","2008-07-22","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2211","usgsks","2008-02-24","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2212","usgsks","2008-08-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,1,"sm9222b","sm9222","membranefiltration"
"2213","usgsks","2008-04-06","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2214","usgsks","2008-04-06","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2215","usgsks","2008-08-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2216","usgsks","2008-02-24","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2217","usgsks","2008-06-10","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2218","usgsks","2008-06-10","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,34,"sm9222b","sm9222","membranefiltration"
"2219","usgsks","2008-02-25","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2220","usgsks","2008-08-12","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,1,"sm9222b","sm9222","membranefiltration"
"2221","usgsks","2008-02-25","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2222","usgsks","2008-08-12","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,1,"sm9222b","sm9222","membranefiltration"
"2223","usgsks","2008-02-26","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2224","usgsks","2008-06-29","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,1000,"sm9222b","sm9222","membranefiltration"
"2225","usgsks","2008-04-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,1900,"sm9222b","sm9222","membranefiltration"
"2226","usgsks","2008-05-28","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,7200,"sm9222b","sm9222","membranefiltration"
"2227","usgsks","2008-03-03","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,2100,"sm9222b","sm9222","membranefiltration"
"2228","usgsks","2008-09-15","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,31000,"sm9222b","sm9222","membranefiltration"
"2229","usgsks","2008-10-16","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",NA,NA,NA,NA,NA,NA,NA,NA,39000,"sm9222b","sm9222","membranefiltration"
"2230","usgsks","2008-06-17","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2231","usgsks","2008-06-17","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2232","usgsks","2008-02-26","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2233","usgsks","2008-08-20","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2234","usgsks","2008-08-20","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2235","usgsks","2008-02-26","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2236","usgsks","2008-09-21","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2237","usgsks","2008-03-12","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2238","usgsks","2008-05-13","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2239","usgsks","2008-07-22","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2240","usgsks","2008-01-29","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
"2241","usgsks","2008-09-21","ks","West North Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Central Mixed-Grass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Northern Plains","Eastern Great Plains","freshwater","groundwater","groundwater","groundwater","groundwater",NA,NA,NA,NA,NA,NA,NA,NA,0.5,"sm9222b","sm9222","membranefiltration"
